psp_reference,merchant,card_scheme,year,hour_of_day,minute_of_hour,day_of_year,is_credit,eur_amount,ip_country,issuing_country,device_type,ip_address,email_address,card_number,shopper_interaction,card_bin,has_fraudulent_dispute,is_refused_by_adyen,aci,acquirer_country
80937497660,Rafa_AI,SwiftCharge,2023,17,14,282,True,51.83,SE,SE,Other,YC3B0sDTM9aWf2wuD8zLxg,TJDaf_Vhwcz29P_hMw9xJw,Fn6GAOJztlF6kawmfLcL0w,Ecommerce,4891,True,False,G,NL
54497574545,Golfclub_Baron_Friso,GlobalCard,2023,23,0,295,True,64.46,LU,LU,Linux,XHA4ERCHdmgQxxltc5EVnQ,GlLabit2R7dfYLFxUpb6Ow,Cten_0YG8xIJHf4ltwmg5g,Ecommerce,4622,False,True,G,IT
75113150801,Crossfit_Hanna,GlobalCard,2023,18,17,144,True,36.55,NL,NL,Other,lvCStJWFa9cl6hBdUWL1EA,0261bLe3z9n9nQn5mC8tCQ,8AnWOrjCpctW7X7fBoa7Ww,POS,4622,False,False,A,NL
12531618081,Crossfit_Hanna,TransactPlus,2023,22,10,148,True,631.94,BE,BE,iOS,90Sx8aYO-UcF1-o_AT4MFg,So4PBLV7jrSyMsXmEea3RA,4F_xxo5fTKQppYH9a8cFPg,Ecommerce,4920,False,False,D,NL
88866475780,Rafa_AI,TransactPlus,2023,4,20,97,False,25.55,IT,IT,Android,V0EiNw4XePGq29BIW7Molg,In9OCYJZ9yxKl_dq_83dOw,eEQc8Oyem9eMZQ_1zDQeOw,Ecommerce,4645,False,False,E,NL
16481516641,Crossfit_Hanna,NexPay,2023,19,22,261,True,11.07,BE,BE,iOS,,,EzERGRemA8EES_8Y4zzFlg,Ecommerce,4133,False,False,D,NL
13082689419,Rafa_AI,NexPay,2023,10,54,313,True,18.32,SE,SE,Linux,,,f1zRCWcfIR611V58trumlA,Ecommerce,4622,False,False,E,NL
45016594344,Belles_cookbook_store,TransactPlus,2023,9,19,358,False,27.06,FR,FR,Android,WysTOQZClWCiNVKYqNeasA,fOenkOoPDKmAZ8Ofz1c_3w,RogK3PVOD8rrR60LkG7xDg,Ecommerce,4556,False,False,F,US
48267396569,Rafa_AI,NexPay,2023,0,30,328,False,8.79,IT,IT,MacOS,KT4h91GvAFesZNZgAbt2-w,fF9WzUYiCQJyUQM2G-QySw,8PRVhsDuf-9gKXrekEx3Ow,Ecommerce,4916,False,False,E,NL
89411824006,Rafa_AI,NexPay,2023,11,27,333,True,16.41,ES,ES,Windows,j5YCeKVIRuKWRJURH3MY1Q,374Oyv0DZihV_rUw5p2TvA,UjlEWFavm97k578xdNx60Q,Ecommerce,4532,False,False,E,NL
66190179870,Crossfit_Hanna,NexPay,2023,9,7,215,True,107.18,NL,NL,Linux,EjzfuJkJeSIy6jExIW1M_Q,eVvw5L5L2kMUeZsfQDvkrg,Zc7YZ5uCqj7cp9RLif893w,Ecommerce,4236,False,False,G,NL
45747800107,Rafa_AI,TransactPlus,2023,10,42,242,True,226.97,GR,GR,MacOS,eOICOCVV55XbvWW6nuN3Xw,vAouh92A2VsGzzD5NRNRug,6mTeYkiTCu3xVGobNV-DJQ,Ecommerce,4556,False,False,E,NL
34196655865,Golfclub_Baron_Friso,TransactPlus,2023,20,27,268,True,31.9,BE,BE,Windows,,,bbXWR1XOewfp-eAQeUaj5A,Ecommerce,4236,False,False,D,IT
28848710201,Crossfit_Hanna,NexPay,2023,17,16,328,True,62.08,LU,LU,Linux,ULYh28egyNeyIiuIUCInyQ,yk_1qqOSGzJ6jol58qgWJQ,1HenvUN0KYebN7icNs0ffA,Ecommerce,4622,False,True,G,NL
51011669191,Crossfit_Hanna,TransactPlus,2023,11,20,318,True,50.08,IT,IT,MacOS,LQ0zXet91brFFbK0KxeXPQ,nlZiqBWv0o3-xHzGkKUcbA,_z5GlbranMn3O_4oy8aXPw,Ecommerce,4916,False,False,D,NL
12978867539,Crossfit_Hanna,NexPay,2023,17,39,358,True,100.87,BE,BE,Other,7xPXOu84B1nGm6G4kPoxTQ,,-uGNNoYRXqgDMbxvymRCHg,POS,4891,False,False,C,NL
30427996733,Rafa_AI,TransactPlus,2023,8,55,51,True,26.05,ES,ES,Windows,JTIKVlrSP1krW7dt-FbG0Q,Pq9iuqDM3sih3ppinGzmKA,lStaMkuJ4Bt672JNfRBqlg,Ecommerce,4802,False,False,E,NL
59339856496,Belles_cookbook_store,SwiftCharge,2023,12,58,2,False,64.87,SE,SE,Android,FOwoH_JV8L4-g0SdTylh7w,,URa-ipldgRSKFZt_e6VZTw,Ecommerce,4891,False,False,F,US
62257844891,Golfclub_Baron_Friso,GlobalCard,2023,16,42,262,False,44.25,FR,GR,Linux,wsc_HYTC7mfS19FZ-3kL7A,XsNKY5WISKINHsXqo25bnw,EYWUvifRAAD5JouDaUGqSQ,Ecommerce,4645,False,False,F,IT
56188569854,Crossfit_Hanna,NexPay,2023,10,5,113,False,91.91,BE,BE,Other,uMZHHGq3l-LRY9kKyX47KQ,NhQNg7TQ8rr57lja4sNQQQ,dlS9iPqDCdBRz65dX1iVcA,Ecommerce,4571,False,False,F,NL
19254346379,Crossfit_Hanna,GlobalCard,2023,5,53,70,False,180.36,FR,FR,Other,s-DYU3s9OYV46YV0VGGmmw,tQulmouMEoX-bG40L846kw,786i1NNdKOkVErHOuDdpFA,POS,4802,False,False,B,NL
76236577087,Crossfit_Hanna,TransactPlus,2023,10,7,71,True,20.81,SE,SE,Android,9XZ0_WY8l3701lXkhWC5Rg,NE2wrNzblFNSOa1VEIogqw,t__4SopncwKHXlrEOl7EKA,POS,4916,False,False,C,NL
69640500930,Martinis_Fine_Steakhouse,GlobalCard,2023,18,45,26,True,25.76,BE,BE,iOS,ZCq3UN-ldyuv4ZfYfsspmQ,,AZRPlOQzMLlHLPKdActTgw,Ecommerce,4571,False,False,F,FR
56816503018,Rafa_AI,NexPay,2023,13,25,363,True,176.9,IT,BE,MacOS,EAaZoi5VxjpTHJGeM8AntQ,Z6kCbcgnJMdg8d20KAiF9Q,uObI4g9UHomC8RYpDtgwhw,Ecommerce,4622,False,False,E,NL
49583956095,Crossfit_Hanna,TransactPlus,2023,12,45,26,True,51.28,IT,IT,Windows,Rc-Rl_e-1RJ_0-g__qnMJA,4-Sm-EaYmWViHe4k2cYVJA,4Pp5RkruAyKmuYFUz2BMHA,Ecommerce,4532,False,False,D,NL
35113281926,Martinis_Fine_Steakhouse,GlobalCard,2023,20,2,196,True,62.4,BE,BE,Windows,7iuEvRPBsLHr-b5TQJwP3g,kNzexaIDLBNztYnXOo-O_w,tTamiKSy2c193Bqz6nnf_A,Ecommerce,4017,False,False,G,FR
48130020164,Belles_cookbook_store,GlobalCard,2023,9,13,336,True,14.23,BE,BE,iOS,,7w7rUD5pi7kilP8YS81stg,XrzfepR796nmLditL2n3HA,Ecommerce,4802,False,False,D,US
31152957227,Crossfit_Hanna,GlobalCard,2023,14,55,48,True,74.67,IT,IT,Linux,F9gpxpYkvs-HnbCltgQMMw,J_Gc9w-UEFj_6qJsmSnSqA,NSIJn90pK-Y7HEfjn1Er5Q,Ecommerce,4916,False,False,D,NL
41264771194,Crossfit_Hanna,TransactPlus,2023,17,27,6,True,70.55,IT,IT,MacOS,sV-xiZ4Nkb400XPEd_M0Kw,wK1ml1mhfPTXJED5yRSN6g,nvtdCKYngqFcleChEmaLvg,Ecommerce,4017,False,False,D,NL
31774198446,Rafa_AI,NexPay,2023,10,15,327,True,40.86,GR,IT,Other,9CAukC5F6fpSmsKBK565CQ,tOFZv3YVjeHWvyAsaQG0gg,135_Hn-KtGUKFeZcHnOrrA,Ecommerce,4236,False,False,E,NL
31304088247,Golfclub_Baron_Friso,GlobalCard,2023,8,30,183,False,58.77,GR,GR,Android,YxeDuJS2y4zI-l05ecz7RQ,nG788gVwH7bVJsyfDRKjHQ,mYFLyID-9YpCec_3f6A45w,Ecommerce,4526,False,False,F,IT
24583464592,Golfclub_Baron_Friso,GlobalCard,2023,10,4,1,True,17.02,NL,NL,Android,,zcaYxj4GxCkxSkU22iJtRw,xYFPSJWv0Q0Q4oQVlfh1sA,Ecommerce,4916,False,False,G,IT
82856111097,Martinis_Fine_Steakhouse,SwiftCharge,2023,18,30,4,True,30.07,NL,NL,MacOS,,bpzozjwT5FV_cTfaav1O0A,EPrchjyLwQGyv84u8dpItQ,Ecommerce,4622,False,False,G,FR
80712112716,Crossfit_Hanna,TransactPlus,2023,21,25,48,True,148.37,NL,NL,MacOS,91QVA6om57kLeQduFVLu8A,LutpUZgNUrht_4T5iPWq6A,ILnWFyZ8qVaFJ3WA4WpUDQ,Ecommerce,4526,False,False,D,NL
80191440599,Crossfit_Hanna,TransactPlus,2023,14,7,34,True,63.09,NL,BE,iOS,dgHVQzxXBRzoYJYc5tkapg,QIHynipxAKj8SMzi5vo1zQ,zmNQFUtepc2GmA6rTFSxTQ,Ecommerce,4916,False,False,D,NL
84442320746,Rafa_AI,NexPay,2023,14,50,241,True,53.78,NL,SE,MacOS,PG1VmCY7Z8L23zqgUwXNhQ,3VvfmY3zRyZDTPgnQlIXcw,F7lp-I-8EW8Pb2zpJ0einA,Ecommerce,4571,False,False,E,NL
54117842811,Golfclub_Baron_Friso,GlobalCard,2023,14,31,355,True,36.44,FR,FR,iOS,,hChfMv2gmloVcwZ9uJRQxA,d1SOuF08GJCY4XKut5lUVw,Ecommerce,4571,False,False,D,IT
27037343850,Rafa_AI,TransactPlus,2023,8,37,76,False,40.8,IT,IT,MacOS,WnFr1ldasPtXrEoCFOCf_w,EnlOay_wLURAU9QC5V0DQQ,VRnCRZuBYJt3YPFcFoDAlg,Ecommerce,4133,False,False,E,NL
72490058009,Crossfit_Hanna,TransactPlus,2023,9,40,92,True,46.38,NL,NL,MacOS,ubFKHZNGGQG6U1a7QMcOcg,siJaMqVFWHK29Nin-HLTZw,-arw1hDPRC8h1m6EH_SOgw,Ecommerce,4916,False,False,D,NL
80691121865,Martinis_Fine_Steakhouse,TransactPlus,2023,11,40,333,False,30.97,IT,IT,iOS,rGufjG2QfDuWljFCHHTUxg,gb2pI39sMVDzm6DdujVLdg,pume8icfUViPxCF9yS_avw,Ecommerce,4916,False,False,F,FR
12956500185,Crossfit_Hanna,GlobalCard,2023,1,5,81,True,74.67,NL,NL,Windows,_q-DroD4HzWWONbdDPyX3A,Nag6jqlTdzuj9NMPU0wKPw,9CGrr5AE_TJ_WNg7BEb61Q,Ecommerce,4802,False,False,G,NL
62967985990,Rafa_AI,TransactPlus,2023,22,19,311,True,47.4,IT,IT,Windows,6t17XVkxaA0adIAPUurvKw,5GsX8rvsE8GcdEFLPg_WXg,QpgIZWBlkW1M_q9TtUAc5A,Ecommerce,4556,False,False,E,NL
27995663286,Belles_cookbook_store,NexPay,2023,11,31,235,True,111.74,NL,NL,Linux,,7co4e-3io3NPwMKjHUjNqQ,peDRFeTnF6KHID_ciBqw7w,Ecommerce,4916,False,False,D,US
53143920853,Crossfit_Hanna,TransactPlus,2023,22,55,23,True,14.73,IT,IT,Linux,G537x2QyAsbnaZIxxChYcA,QC5xFfpnQR7yyHhUJ2rZ8A,CMAnVmOWrV0Z_oY4hw00WA,Ecommerce,4916,False,False,D,NL
53165255034,Rafa_AI,SwiftCharge,2023,1,7,234,True,36.28,NL,IT,iOS,kWGgGRifQazFAySsl2hA0A,U05eU9OZUhZ4IsG5VrLQOQ,nM-2F334wC13Pi99M-bQKg,Ecommerce,4571,False,True,G,NL
19738707583,Golfclub_Baron_Friso,TransactPlus,2023,23,15,117,True,142.18,LU,SE,Android,P4gXJWyrp-9YO-5Asedpmw,4_aSmFtzTE7vcJfa2M7v8Q,c3SZBlLORkxiedxuDWLjrA,Ecommerce,4017,False,False,D,IT
76723461674,Crossfit_Hanna,NexPay,2023,20,13,281,True,68.96,FR,FR,Other,,W62Q7FobLxvRTh3VUhYreg,oR89t5PN_NFkQIFHLE9o9Q,Ecommerce,4645,False,False,D,NL
17990553403,Crossfit_Hanna,NexPay,2023,14,16,12,False,250.47,LU,LU,iOS,,TZJvs7WOOStB6OmK7Zww1A,rsFN9oOpuje-afvPyeT34A,Ecommerce,4916,False,False,F,NL
36159799425,Golfclub_Baron_Friso,TransactPlus,2023,12,55,261,True,160.12,IT,IT,MacOS,fFRfyY9tL8WuwDXZ93dfNw,t4IERd877_6ql83OcsNdCw,4CCDEYMJOZDylwG85ahN2Q,Ecommerce,4236,False,False,D,IT
76791223471,Rafa_AI,NexPay,2023,16,48,161,True,10.36,FR,FR,iOS,fEh-fc6L9FZGOrbeyULKSg,s43uG9Axk8BLSzbNAdrXew,sus1TLRSiJ7m3wtX00zzTw,Ecommerce,4133,False,False,E,NL
54953901498,Crossfit_Hanna,NexPay,2023,18,41,239,True,103.59,BE,BE,Linux,_e98t7ilAMGwFmwTLVtgww,zDSLELbmTQ7lMYlfaVU9LQ,vJIxUngKoxoW21BX0abcAA,Ecommerce,4802,False,False,D,NL
14466747416,Rafa_AI,GlobalCard,2023,10,20,151,True,8.53,LU,SE,MacOS,e5NnCds6zc9Uh7Fp8iw0zg,RccVqFwNTJ_J2pTwLoEVCw,Ty76jHj-KSQoHS51JdA8wg,Ecommerce,4556,False,False,E,NL
27216902989,Rafa_AI,TransactPlus,2023,14,28,7,True,23.67,NL,NL,MacOS,aCX9ufucni0UKVNV_6vJUA,1qL057nXioTd0EvtrrwNfw,Dp_ynMt4A-IS-BX5ngweUw,Ecommerce,4526,True,False,G,NL
75077563048,Martinis_Fine_Steakhouse,GlobalCard,2023,13,7,88,True,26.78,GR,GR,iOS,wtxK71nz2k_BQEBVfQ0RoQ,B7fmNrzrSGa-Sw5vX2NV9A,fIL5bwSZcEDGK4tTMWzNTg,Ecommerce,4556,False,False,D,FR
58022320869,Crossfit_Hanna,TransactPlus,2023,11,33,34,True,67.99,IT,IT,Other,JU5-WE_R0COGr4vXbZekKg,Ivyh_XZ-H5pY45r0kgabgA,GfDTSv9pDOJAVlphy0Dc1Q,Ecommerce,4526,False,False,D,NL
28867691616,Martinis_Fine_Steakhouse,TransactPlus,2023,14,49,246,True,95.39,ES,ES,Linux,L7RFjUFogLURLbjCitmT-w,x_aqr2sYNoqqsrezgINjFA,yc1hLNEK1DGRr9oi92n3LQ,Ecommerce,4645,False,False,D,FR
87304138677,Crossfit_Hanna,GlobalCard,2023,11,46,350,True,64.56,FR,SE,Other,dSHc_znEg347yKt-AqNyrw,zJhMWNVfnbm2c4Y9GddNVg,5EVbJ6cqzCq9Ool3KdNOoA,Ecommerce,4526,False,True,G,NL
60929161601,Crossfit_Hanna,GlobalCard,2023,9,41,280,True,64.95,GR,GR,iOS,rMPnCdZSDqE7hkH61_13hA,YkSc2eVOcnGTHBpSbcoPOg,t60v3RSoUvMS0v7SteUbhw,Ecommerce,4916,False,False,F,NL
24782353107,Martinis_Fine_Steakhouse,NexPay,2023,7,7,16,True,169.97,BE,BE,Other,oY76L-UG-SS9aRi_T06aOw,_NVSr9TL_Iis9pcaXlBSYA,qvTyicZoG_fEJHlhzk2E8w,POS,4802,False,False,A,FR
77375185013,Crossfit_Hanna,SwiftCharge,2023,2,42,1,True,89.08,FR,LU,Android,P_NiBwdfVJFoh8ZjJbcwnA,xnrL1mPymhMFtI2Dm3UsRQ,uLKtF-UDbteVrFHpCHEY5g,Ecommerce,4571,False,False,G,NL
24485609266,Golfclub_Baron_Friso,GlobalCard,2023,12,23,142,True,31.67,NL,NL,Android,UDsHKnIceyFWsMYOD_NkrA,M5XjeSAyrhT9Ems17v1TRQ,GtFVqga1weiAy0b2-QTYcQ,Ecommerce,4916,False,False,D,IT
82003791023,Golfclub_Baron_Friso,GlobalCard,2023,15,6,4,True,171.09,NL,NL,Other,,KNDH1BpIMKsxqPD6FnuwQA,M-PvS56kEorzceHrcZD7HQ,Ecommerce,4916,True,False,G,IT
33019295580,Belles_cookbook_store,NexPay,2023,16,27,246,True,97.93,IT,IT,Android,,a8MaurCUbxGvppfZpn1SBw,yo1ORNknoF0B4q1YvaSlCQ,Ecommerce,4571,False,False,D,US
50958105452,Crossfit_Hanna,TransactPlus,2023,16,15,355,True,68.58,ES,ES,Other,ZSaqxaaRmHu9Pj6sGipkOQ,Ox5SMEmCUTkqxV57iouaNw,IJKIcHlmzXujcqBLWBSyPQ,Ecommerce,4556,False,False,D,GB
